% # columns="iteration, evaluation, void, void, void, xmean", seed=348277, Wed May  5 20:53:38 2021, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 -0.3335369847053694 -0.46729417673099555
2 12 0 0 0 -0.7625666562153605 -0.6997447021586279
3 18 0 0 0 -0.8557598830896551 -0.7864225277099058
4 24 0 0 0 -0.9048234322396721 -1.0092004853875982
5 30 0 0 0 -1.4969856838216107 -1.439568691855788
6 36 0 0 0 -1.8157579362398444 -2.2182036176415396
7 42 0 0 0 -1.6085384994807606 -2.8658204175762703
8 48 0 0 0 -3.9467704952334026 -3.6645120309996972
9 54 0 0 0 -3.8120317888394517 -5.339501844798837
10 60 0 0 0 -6.228135894243994 -9.634293706152578
11 66 0 0 0 -3.909515384932683 -10.843712106681929
12 72 0 0 0 -4.681650248237461 -15.57328573956753
13 78 0 0 0 1.353635738194873 -13.486407212740687
14 84 0 0 0 0.8085150166275319 -14.35479780989057
15 90 0 0 0 0.6417665046871316 -13.1516066317846
16 96 0 0 0 4.09443655619282 -13.49926120545871
17 102 0 0 0 4.076439968787155 -15.847082427653682
18 108 0 0 0 8.001057873405099 -17.20014597862191
19 114 0 0 0 11.210107442042395 -18.184894648842914
20 120 0 0 0 16.52381989514171 -20.040470600798184
21 126 0 0 0 17.361274276612352 -20.060419948828617
22 132 0 0 0 20.535578577689968 -21.901810511331444
23 138 0 0 0 21.923205446333405 -23.69201897710049
24 144 0 0 0 20.162784820709145 -22.77966319967407
25 150 0 0 0 24.721799927574114 -24.215651296840207
26 156 0 0 0 20.635966019028587 -22.206237936271886
27 162 0 0 0 21.133765178523298 -23.397234416189278
28 168 0 0 0 20.743769899708383 -23.50408681235672
29 174 0 0 0 19.314909366027535 -22.90262518009896
30 180 0 0 0 20.412964598637586 -23.320556526274046
31 186 0 0 0 19.94539448814959 -23.11317091698399
32 192 0 0 0 20.179506051493824 -23.08482435966806
33 198 0 0 0 20.023756558664076 -22.996874521567065
34 204 0 0 0 19.89534422868431 -22.95492019690876
35 210 0 0 0 20.057139095349473 -23.023117560641506
36 216 0 0 0 19.811045103316886 -22.897638298947108
37 222 0 0 0 20.043523070850792 -23.037084300007468
38 228 0 0 0 20.090036036566822 -23.051531026688245
39 234 0 0 0 20.141151530534913 -23.077926439908
40 240 0 0 0 20.108336231186072 -23.04936253544596
41 246 0 0 0 20.10367171845922 -23.042933119297775
42 252 0 0 0 20.06613909801212 -23.02905748274755
43 258 0 0 0 20.04209658204576 -23.0211675554238
44 264 0 0 0 20.015361237431435 -23.003764889611247
