% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=348277, Wed May  5 20:53:38 2021
1 6 0.34874137153211043 0.34874137153211043 0.34874137153211043 0.34874137153211043 0.8070059655714386 1.1613532501061468
2 12 0.4529732611923537 0.4529732611923537 0.4529732611923537 0.4529732611923537 0.8070059655714386 1.1613532501061468
3 18 0.47473351260634306 0.47473351260634306 0.47473351260634306 0.47473351260634306 0.7247527077518626 1.214386064069554
4 24 0.3442969376682048 0.3442969376682048 0.3442969376682048 0.3442969376682048 0.7247527077518626 1.214386064069554
5 30 0.6434167358932104 0.6434167358932104 0.6434167358932104 0.6434167358932104 0.5971459320022113 1.2819581646423608
6 36 0.6334270320842431 0.6334270320842431 0.6334270320842431 0.6334270320842431 0.5971459320022113 1.2819581646423608
7 42 0.5238576677174065 0.5238576677174065 0.5238576677174065 0.5238576677174065 0.69003067488525 1.2344463000541606
8 48 0.6274403151192451 0.6274403151192451 0.6274403151192451 0.6274403151192451 0.69003067488525 1.2344463000541606
9 54 0.573573033093839 0.573573033093839 0.573573033093839 0.573573033093839 0.6530137570573541 1.254421393748464
10 60 0.5103607090278341 0.5103607090278341 0.5103607090278341 0.5103607090278341 0.6530137570573541 1.254421393748464
11 66 0.5293191767112132 0.5293191767112132 0.5293191767112132 0.5293191767112132 0.6860618217688452 1.2366564505598203
12 72 0.43463486230150256 0.43463486230150256 0.43463486230150256 0.43463486230150256 0.6860618217688452 1.2366564505598203
13 78 0.26803441094992386 0.26803441094992386 0.26803441094992386 0.26803441094992386 0.8555498752557188 1.1260703401430676
14 84 0.11374961414532749 0.11374961414532749 0.11374961414532749 0.11374961414532749 0.8555498752557188 1.1260703401430676
15 90 0.12283381293178024 0.12283381293178024 0.12283381293178024 0.12283381293178024 0.9365715066497697 1.0596385293730028
16 96 -0.03835652382308329 -0.03835652382308329 -0.03835652382308329 -0.03835652382308329 0.9365715066497697 1.0596385293730028
17 102 -0.31330329160038095 -0.31330329160038095 -0.31330329160038095 -0.31330329160038095 0.8286716529480294 1.1459944553096149
18 108 -0.6049812593184707 -0.6049812593184707 -0.6049812593184707 -0.6049812593184707 0.8286716529480294 1.1459944553096149
19 114 -0.6354968426761789 -0.6354968426761789 -0.6354968426761789 -0.6354968426761789 0.6037409687306478 1.2788654513576394
20 120 -0.7473946470558098 -0.7473946470558098 -0.7473946470558098 -0.7473946470558098 0.6037409687306478 1.2788654513576394
21 126 -0.7158381350492908 -0.7158381350492908 -0.7158381350492908 -0.7158381350492908 0.5330683492299174 1.30990004773238
22 132 -0.7544258012293845 -0.7544258012293845 -0.7544258012293845 -0.7544258012293845 0.5330683492299174 1.30990004773238
23 138 -0.7831979488132725 -0.7831979488132725 -0.7831979488132725 -0.7831979488132725 0.4656200717180561 1.3353643505849901
24 144 -0.7613886275370815 -0.7613886275370815 -0.7613886275370815 -0.7613886275370815 0.4656200717180561 1.3353643505849901
25 150 -0.8384273656453081 -0.8384273656453081 -0.8384273656453081 -0.8384273656453081 0.4019609861102095 1.355886191995961
26 156 -0.8724625140592447 -0.8724625140592447 -0.8724625140592447 -0.8724625140592447 0.4019609861102095 1.355886191995961
27 162 -0.8509209745344519 -0.8509209745344519 -0.8509209745344519 -0.8509209745344519 0.38610753096196915 1.3604855657207289
28 168 -0.8697365365374545 -0.8697365365374545 -0.8697365365374545 -0.8697365365374545 0.38610753096196915 1.3604855657207289
29 174 -0.8323001821940934 -0.8323001821940934 -0.8323001821940934 -0.8323001821940934 0.40951168213606143 1.3536248306654592
30 180 -0.826419865425716 -0.826419865425716 -0.826419865425716 -0.826419865425716 0.40951168213606143 1.3536248306654592
31 186 -0.8216219848622001 -0.8216219848622001 -0.8216219848622001 -0.8216219848622001 0.4223482155020902 1.3496747700324698
32 192 -0.7657196777634647 -0.7657196777634647 -0.7657196777634647 -0.7657196777634647 0.4223482155020902 1.3496747700324698
33 198 -0.7538598728174564 -0.7538598728174564 -0.7538598728174564 -0.7538598728174564 0.49612511242885454 1.3243337467638043
34 204 -0.8067110728015632 -0.8067110728015632 -0.8067110728015632 -0.8067110728015632 0.49612511242885454 1.3243337467638043
35 210 -0.7882726938972768 -0.7882726938972768 -0.7882726938972768 -0.7882726938972768 0.4601383553918575 1.3372631356233808
36 216 -0.8720554942121979 -0.8720554942121979 -0.8720554942121979 -0.8720554942121979 0.4601383553918575 1.3372631356233808
37 222 -0.9230338681507245 -0.9230338681507245 -0.9230338681507245 -0.9230338681507245 0.2774277056266651 1.3867349668017765
38 228 -0.9145819263536319 -0.9145819263536319 -0.9145819263536319 -0.9145819263536319 0.2774277056266651 1.3867349668017765
39 234 -0.8904862760054951 -0.8904862760054951 -0.8904862760054951 -0.8904862760054951 0.3309285783889097 1.374949553985707
40 240 -0.8620740560400066 -0.8620740560400066 -0.8620740560400066 -0.8620740560400066 0.3309285783889097 1.374949553985707
41 246 -0.8591463161771185 -0.8591463161771185 -0.8591463161771185 -0.8591463161771185 0.37530478790295435 1.3635051581043316
42 252 -0.8346894928722062 -0.8346894928722062 -0.8346894928722062 -0.8346894928722062 0.37530478790295435 1.3635051581043316
43 258 -0.875739680096868 -0.875739680096868 -0.875739680096868 -0.875739680096868 0.35250577286497303 1.3695764601134426
44 264 -0.9347838292257267 -0.9347838292257267 -0.9347838292257267 -0.9347838292257267 0.35250577286497303 1.3695764601134426
45 270 -0.8939218837537621 -0.8939218837537621 -0.8939218837537621 -0.8939218837537621 0.32569635589953705 1.376198344626879
46 276 -0.8845767768614441 -0.8845767768614441 -0.8845767768614441 -0.8845767768614441 0.32569635589953705 1.376198344626879
47 282 -0.8681964941048879 -0.8681964941048879 -0.8681964941048879 -0.8681964941048879 0.3630475256700039 1.3668198469823623
48 288 -0.8714973859240953 -0.8714973859240953 -0.8714973859240953 -0.8714973859240953 0.3630475256700039 1.3668198469823623
49 294 -0.877630367930286 -0.877630367930286 -0.877630367930286 -0.877630367930286 0.34981371052277815 1.3702665317120921
50 300 -0.8865531461798558 -0.8865531461798558 -0.8865531461798558 -0.8865531461798558 0.34981371052277815 1.3702665317120921
51 306 -0.9010248116165887 -0.9010248116165887 -0.9010248116165887 -0.9010248116165887 0.31460322373334215 1.3787765633403364
52 312 -0.869392549051732 -0.869392549051732 -0.869392549051732 -0.869392549051732 0.31460322373334215 1.3787765633403364
53 318 -0.8745328078542822 -0.8745328078542822 -0.8745328078542822 -0.8745328078542822 0.3542134838564421 1.3691357886836069
54 324 -0.874763051406013 -0.874763051406013 -0.874763051406013 -0.874763051406013 0.3542134838564421 1.3691357886836069
55 330 -0.8288253838673604 -0.8288253838673604 -0.8288253838673604 -0.8288253838673604 0.4137325417859221 1.3523407055425642
56 336 -0.8688890021269418 -0.8688890021269418 -0.8688890021269418 -0.8688890021269418 0.4137325417859221 1.3523407055425642
57 342 -0.8714805891552044 -0.8714805891552044 -0.8714805891552044 -0.8714805891552044 0.3584960402079713 1.3680206830144068
58 348 -0.9164344019291009 -0.9164344019291009 -0.9164344019291009 -0.9164344019291009 0.3584960402079713 1.3680206830144068
59 354 -0.8791410325219253 -0.8791410325219253 -0.8791410325219253 -0.8791410325219253 0.3476477635165722 1.370817651083442
60 360 -0.8277167176274989 -0.8277167176274989 -0.8277167176274989 -0.8277167176274989 0.3476477635165722 1.370817651083442
61 366 -0.838013473863378 -0.838013473863378 -0.838013473863378 -0.838013473863378 0.40247549756056206 1.3557335556308172
62 372 -0.8419974940923689 -0.8419974940923689 -0.8419974940923689 -0.8419974940923689 0.40247549756056206 1.3557335556308172
63 378 -0.7933408271172278 -0.7933408271172278 -0.7933408271172278 -0.7933408271172278 0.45459781442806374 1.3391567597250247
64 384 -0.8375879649753326 -0.8375879649753326 -0.8375879649753326 -0.8375879649753326 0.45459781442806374 1.3391567597250247
65 390 -0.8849703596191065 -0.8849703596191065 -0.8849703596191065 -0.8849703596191065 0.33916019869803943 1.3729422273421072
66 396 -0.8479591410561526 -0.8479591410561526 -0.8479591410561526 -0.8479591410561526 0.33916019869803943 1.3729422273421072
67 402 -0.772978725927056 -0.772978725927056 -0.772978725927056 -0.772978725927056 0.47646749529526594 1.3315324727272166
68 408 -0.8284295983738391 -0.8284295983738391 -0.8284295983738391 -0.8284295983738391 0.47646749529526594 1.3315324727272166
69 414 -0.8027301984459453 -0.8027301984459453 -0.8027301984459453 -0.8027301984459453 0.4441506518671953 1.3426578858540046
70 420 -0.7348636855917673 -0.7348636855917673 -0.7348636855917673 -0.7348636855917673 0.4441506518671953 1.3426578858540046
71 426 -0.78523825378723 -0.78523825378723 -0.78523825378723 -0.78523825378723 0.46342393789355535 1.3361280828525497
72 432 -0.8002107985915794 -0.8002107985915794 -0.8002107985915794 -0.8002107985915794 0.46342393789355535 1.3361280828525497
73 438 -0.8322034629241507 -0.8322034629241507 -0.8322034629241507 -0.8322034629241507 0.4096297560918266 1.353589104168673
