instances,feature_CL,feature_CLD,feature_DCP,feature_F1,feature_Harmfulness,feature_N1,feature_N2,feature_TD_P,feature_TD_U,feature_kDN,algo_bagging,algo_gradient_boosting,algo_logistic_regression,algo_mlp,algo_random_forest,algo_svc_linear,algo_svc_rbf
743,0.7893455632325628,0.7893455632325628,0.6454630495790459,0.15384615384615385,0.0,1.0,0.0,0.75,0.6153846153846154,0.6,1.0683242975806826,0.8731207459471773,0.7289896756435854,0.7250498440939649,0.9334505650380054,0.731054111239683,0.9443865756398597
744,0.14826009189796874,0.14826009189796885,0.23450586264656614,0.07692307692307693,0.00035778175313059033,0.0,0.0,0.75,0.5769230769230769,0.4,0.4608011197192826,0.2771251478766785,0.3410062130522181,0.3177511465882756,0.321427935351463,0.34323685837251044,0.2791644460030631
745,0.005299344954833418,0.005299344954833751,0.23450586264656614,0.07692307692307693,0.0,0.0,0.0,0.75,0.38461538461538464,0.0,0.30253502152353895,0.25500683270134933,0.23365963431823367,0.22978793433300684,0.19348703492353683,0.21796172348016715,0.36641683536268055
746,0.9767290516714027,0.9767290516714024,0.6454630495790459,0.15384615384615385,0.0,0.5,0.5,0.75,0.46153846153846156,0.6,0.8177049544205267,1.0239826834857244,0.9947518976640636,1.0340780020330596,1.0215499563862611,1.009758896924761,1.028938253886082
747,0.07262884135749037,0.0726288413574907,0.3545369504209541,0.15384615384615385,0.0,0.0,0.0,0.75,0.38461538461538464,0.2,0.33800690791378984,0.5308709783597565,0.5290862808704141,0.5105882327461583,0.5381978045794746,0.5254848455979032,0.48688664893752964
748,0.9185806629522929,0.9185806629522929,0.5943600867678959,0.15384615384615385,0.0012082158679017317,0.5,0.5,0.75,0.5,0.4,0.5796430296662832,0.7777837844144758,0.8234343633147787,0.838229353464409,0.6849582507342997,0.8178118507760941,0.7925771394595995
749,0.06436269520702897,0.06436269520702914,0.3545369504209541,0.07692307692307693,0.0,0.0,0.0,0.75,0.46153846153846156,0.4,0.6957687786440627,0.31820403497527733,0.4008466416010928,0.3750004929207756,0.3888914324815069,0.3967788738421751,0.36000015924823375
750,0.905819613400873,0.9058196134008729,0.31016042780748665,0.15384615384615385,0.0004027386226339106,0.5,0.0,0.75,0.6538461538461539,0.2,0.34883161773921834,0.2665235468099898,0.6141245244575468,0.5883174943497178,0.30050760757176387,0.6289948784502583,0.4855650005515665
751,2.779205989789091e-07,2.779205986458422e-07,0.34860557768924305,0.07692307692307693,0.0,0.0,0.4769230769230769,0.75,0.38461538461538464,0.4,0.4651555346691268,0.3216363931350108,0.04867040573180401,0.11258353474469585,0.5102976209558463,0.05523112497009018,0.3989433292789446
752,0.02702129360665062,0.02702129360665073,0.40563991323210413,0.15384615384615385,0.0007155635062611807,0.0,0.999999999999194,0.75,0.5384615384615384,0.4,0.7913827288465514,0.5080858496950028,0.5695415863129663,0.5570625093405823,0.5223363651951527,0.5477506126417272,0.5388193025521772
753,0.1793268966692636,0.179326896669264,0.23450586264656614,0.15384615384615385,0.0,0.0,0.0,0.75,0.5384615384615384,0.6,0.6662823167194518,0.39263011838337675,0.5081036203010069,0.4868661902219897,0.5694891107060912,0.5250903745171989,0.49509531992906974
754,0.016064627002575604,0.01606462700257527,0.23450586264656614,0.07692307692307693,0.0,0.5,0.0,0.75,0.4230769230769231,0.4,0.5888600362372756,0.2486933821231238,0.27364046480952736,0.2606799953505362,0.4155573843687738,0.25980850560758895,0.3711231411147793
755,0.003946798789023709,0.003946798789024042,0.23450586264656614,0.07692307692307693,0.0,0.0,0.0,0.75,0.38461538461538464,0.0,0.2898284822283592,0.2266782366248239,0.25501229313431195,0.2457485792740497,0.21195820552097727,0.26739559354797054,0.31391412582551265
756,0.01351348735354685,0.013513487353546627,0.23450586264656614,0.15384615384615385,0.00035778175313059033,0.5,0.0,0.75,0.5384615384615384,0.6,0.9039126990059856,0.34170122255384916,0.35051630154318286,0.32544424349008544,0.38994139629410984,0.34829189270890387,0.4030539272488744
757,0.9863012289858548,0.9863012289858553,0.651394422310757,0.15384615384615385,0.00035778175313059033,1.0,0.0,0.75,0.5,0.6,0.372985093868057,1.0489336541467735,1.7621460502403639,1.762331748563768,0.978183315914657,1.733991812157687,1.1361759953270516
758,0.465081987374682,0.46508198737468165,0.31016042780748665,0.15384615384615385,0.0,1.0,0.5,0.75,0.5769230769230769,0.4,0.5142430738353281,0.36527997794053585,0.329355716302522,0.29929986534035546,0.2525871647588728,0.3210938393261104,0.11902648114449361
759,0.5932471355509327,0.5932471355509328,0.48124999999999996,0.07692307692307693,0.0,1.0,0.0,1.0,0.4230769230769231,0.6,0.7696719176975715,0.6783183617244524,0.5804233991333462,0.5564393896201973,0.6502016089759155,0.553844499446819,0.6321180835325183
760,0.7865971160783356,0.7865971160783354,0.6454630495790459,0.07692307692307693,0.003221908981071285,1.0,0.0,0.75,0.5,1.0,1.0003935958923242,1.1352860125223325,0.8170415682887068,0.8303015668492644,1.0555636928124286,0.8249083016278969,1.0985898933602432
761,0.2193426836041923,0.21934268360419246,0.3545369504209541,0.15384615384615385,0.0,0.0,0.0,0.75,0.6538461538461539,0.4,0.7090786046758252,0.8072515206988526,0.6883915066790529,0.6972376958909912,0.6902497094295947,0.6812877355040511,0.6299377921539318
762,0.002060918409307111,0.002060918409307444,0.40563991323210413,0.15384615384615385,0.0,0.0,0.3827160493827161,0.75,0.5384615384615384,0.2,0.41551967144174456,0.515149648928231,0.38452345377750635,0.364219884133551,0.4489815220495464,0.3764639785997802,0.45809084030415703
763,0.9938543008645276,0.9938543008645274,0.7654941373534339,0.15384615384615385,0.0004027386226339106,1.0,0.0,0.75,0.6153846153846154,0.8,0.8245833422729629,1.263668250492853,1.1413836810286517,1.2005657713605216,1.4981845033557137,1.1960502254075263,1.1630683563662656
764,0.4796014472090565,0.4796014472090561,0.1565934065934066,0.15384615384615385,0.0,0.0,0.0,0.75,0.4230769230769231,0.0,0.35396283410656104,0.230402646744989,0.3710349460756432,0.33637606827438193,0.2922751416996456,0.3764390890633451,0.3125346104616609
765,0.047380986191869034,0.04738098619186881,0.40563991323210413,0.15384615384615385,0.0,0.0,0.0,0.75,0.6538461538461539,0.4,0.3715189306635924,0.44964378792103604,0.38591016055391203,0.3554373182550741,0.5009078851733046,0.38348851649226984,0.4119389350608286
766,0.1825799028380527,0.18257990283805303,0.3545369504209541,0.15384615384615385,0.0,0.3333333333333333,0.0,0.75,0.34615384615384615,0.0,0.2898284822283592,0.3873510603129273,0.4905805685885689,0.4688059137397541,0.4302504219894324,0.4927146294115387,0.39777639916905383
767,0.8041115614764124,0.804111561476412,0.34860557768924305,0.15384615384615385,0.0004027386226339106,0.5,0.38,0.75,0.46153846153846156,0.6,0.4651555346691268,0.4043656541345419,0.3731401713482406,0.3339574684080419,0.40527556231595374,0.38041320515693844,0.4831711720209241
768,0.001643913649275519,0.0016439136492751305,0.23450586264656614,0.15384615384615385,0.001073345259391771,0.6666666666666666,0.999999999999194,0.75,0.5384615384615384,0.4,1.0094818863655006,0.34980589436497866,0.32974256630481596,0.3090070068387269,0.34086057954940907,0.3313691083203906,0.3779283972628085
769,0.023841190413861457,0.023841190413861735,0.3545369504209541,0.15384615384615385,0.0,0.3333333333333333,0.0,0.75,0.46153846153846156,0.2,0.3166535348411127,0.4988718342890739,0.49339460384051037,0.47222849432686376,0.4657642274639542,0.4704639723157615,0.4265659448132353
770,0.07624140194602214,0.07624140194602191,0.3545369504209541,0.07692307692307693,0.0,0.42857142857142855,0.0,0.75,0.5,0.2,0.6013828293907925,0.38762057858794363,0.5712671252436943,0.5590582687907265,0.42609964940005296,0.549167143704041,0.373609347654305
771,0.8390845380135024,0.8390845380135024,0.37962962962962965,0.15384615384615385,0.0004027386226339106,0.75,0.999999999999194,0.75,0.4230769230769231,0.8,1.2455907657761054,0.7755477277112925,0.7650009248539708,0.7678561244642678,0.945961154035132,0.7428141241671016,0.8064017919667672
772,0.005359841452382885,0.005359841452383329,0.23450586264656614,0.07692307692307693,0.0,1.0,0.0,0.75,0.6153846153846154,0.2,0.40454586507052703,0.2518699833035287,0.2879610579065927,0.27452022304597457,0.2113331955208937,0.28932460322472847,0.3584913506150035
773,0.9826130644478457,0.9826130644478452,0.7654941373534339,0.15384615384615385,0.0024164317358034634,1.0,0.9999999999996937,0.75,0.6153846153846154,1.0,1.3088406629301104,1.3725372415282873,1.2359356553521823,1.2903108713355886,1.3966212374007971,1.2281151636357432,1.2523303485447106
774,0.0024312390021269392,0.0024312390021268837,0.23450586264656614,0.15384615384615385,0.0,0.0,0.0,0.75,0.4230769230769231,0.2,0.4127598599803652,0.30275416954338674,0.25711882691703997,0.24771775444415253,0.23768612520022475,0.2635024678065176,0.35984912951979114
775,0.04717304441751069,0.04717304441751091,0.6898395721925134,0.15384615384615385,0.0,0.3333333333333333,0.5,0.75,0.38461538461538464,0.4,0.5836703256699541,1.090065162979472,0.7863499138403371,0.8143328447528987,0.8663887580316545,0.7729108041053103,0.8705766415013195
776,6.491313312184666e-05,6.491313312240177e-05,0.37962962962962965,0.23076923076923078,0.0,0.5,0.0,0.75,0.38461538461538464,0.2,0.4558471378715456,0.6785414928314508,0.5259283187943516,0.4937258334854053,0.44309142143321045,0.6816489012517137,0.36783889922379853
777,0.1923974428869656,0.1923974428869653,0.3545369504209541,0.07692307692307693,0.0,0.0,0.0,0.75,0.38461538461538464,0.4,0.5400928528286081,0.3519847907831445,0.4665751821476787,0.44297820277057715,0.4314763500054389,0.46793634371776854,0.3337781030446104
778,0.03315179850037586,0.03315179850037586,0.1565934065934066,0.23076923076923078,0.0004027386226339106,0.3333333333333333,0.4492753623188406,0.75,0.4230769230769231,0.4,0.5420885383267456,0.1430380352725154,0.2160796860290766,0.2094779408445178,0.19621569257290514,0.21532510694845658,0.19522305759687456
779,0.02674884522492016,0.02674884522491988,0.3545369504209541,0.15384615384615385,0.0,1.0,0.0,0.75,0.46153846153846156,0.6,0.9332689311880161,0.8430649309992867,0.657368024685372,0.6626922672653638,0.7124718090373918,0.6489300727395485,0.49064608249864095
780,0.9387732608545446,0.9387732608545449,0.48124999999999996,0.0,0.0,0.0,0.0,1.0,0.4230769230769231,0.4,0.8973526650166124,0.5416578953684957,0.688168924947686,0.6758597353928045,0.7258799066477947,0.683192268332406,0.7449404036662879
781,1.0,1.0,0.651394422310757,0.23076923076923078,0.0017889087656529517,0.6666666666666666,0.7781669585522475,0.75,0.4230769230769231,0.8,0.6740831912028197,1.2293874919753076,2.025784750335327,1.8999861586908167,1.4750772112530326,1.9846471772531653,1.3987553374580854
782,0.9651466531516988,0.9651466531516986,0.31016042780748665,0.15384615384615385,0.0004027386226339106,1.0,0.6172839506172839,0.75,0.5,0.4,0.7925160598253738,0.41975461782266454,0.7219752782316428,0.716574244134819,0.473236192038129,0.7654118462720229,0.4179740893918307
783,0.5954792476353274,0.5954792476353273,0.37962962962962965,0.15384615384615385,0.0,1.0,0.0,0.75,0.5,0.4,0.5474266826737796,0.7707484755674285,0.5829318894732106,0.5566086525868646,0.5539155370932979,0.5716192990912203,0.534004273054728
784,0.16148877992951804,0.16148877992951793,0.51875,0.0,0.00035778175313059033,0.0,0.0,1.0,0.46153846153846156,0.2,0.3960213370019902,0.9397309881486027,0.6615186313304495,0.6651808162038343,0.710839551568358,0.663574356583932,0.8559286398586531
785,0.021170277341492127,0.021170277341492016,0.651394422310757,0.15384615384615385,0.0,0.75,0.0,0.75,0.7692307692307693,0.6,0.4461258538207969,0.7608070101060351,0.7409502453903579,0.7673307024502244,0.6091946262363046,0.7287502459498681,0.6583704926195316
786,0.04695351328087061,0.04695351328087016,0.651394422310757,0.15384615384615385,0.00035778175313059033,0.5,0.999999999999597,0.75,0.8461538461538461,0.8,1.1021975300829037,0.8152399845947066,0.6824999617260867,0.6911627453275018,0.7924582748804102,0.6808073856012496,0.6363981463864046
787,0.058201925428171375,0.05820192542817165,0.40563991323210413,0.15384615384615385,0.0,0.4,0.5,0.75,0.6923076923076923,0.4,0.5258507841879968,0.4968716710193054,0.4686514848141686,0.4450389233800969,0.5725089827646026,0.4578503334110685,0.5451579863207079
788,0.057152851156357265,0.05715285115635732,0.6203703703703703,0.15384615384615385,0.0,0.0,0.31000000000000005,0.75,0.3076923076923077,0.0,0.6263496033695338,0.8861936096417808,0.640588711324806,0.6409398631714464,0.6718118868648804,0.6471585058409097,0.45613734789901195
789,0.817764011658551,0.8177640116585511,0.31016042780748665,0.15384615384615385,0.0,0.5,0.0,0.75,0.6153846153846154,0.2,0.4983435339413942,0.3864906680770401,0.5769882945530513,0.5502323936345893,0.3986486691784651,0.5650968789787494,0.8452392306893094
790,0.9986716468472219,0.998671646847222,0.5943600867678959,0.15384615384615385,0.002013693113169553,0.75,0.5,0.75,0.4230769230769231,0.8,0.6468843306566594,0.9918150017422074,1.3181013069418992,1.3732608951939238,1.094876996372332,1.277964578194887,1.2277390121333112
791,0.9996166900070198,0.9996166900070205,0.6898395721925134,0.23076923076923078,0.0007155635062611807,0.6666666666666666,0.4945652173913043,0.75,0.4230769230769231,0.6,0.8875807663538939,1.1316771460874167,1.1709057567974284,1.2530341010619737,1.1354678807174385,1.0894139707037809,0.7725320537058629
792,0.0020596151886081993,0.0020596151886079217,0.23450586264656614,0.15384615384615385,0.00035778175313059033,0.0,0.999999999999194,0.75,0.6538461538461539,0.2,0.9431059161332122,0.3120244575335709,0.3431428308624651,0.3212245945979454,0.271764541747911,0.34118962576821915,0.37746410635645905
793,0.017928187486071945,0.017928187486071834,0.51875,0.07692307692307693,0.0,0.3333333333333333,0.0,1.0,0.38461538461538464,0.0,0.29688045178688566,0.4544752775190046,0.5156350885730504,0.49601203984254,0.2644931832779742,0.5125856832990865,0.3468106207917623
794,0.01992406381780698,0.019924063817806537,0.3545369504209541,0.15384615384615385,0.0,0.3333333333333333,0.5,0.75,0.5384615384615384,0.6,0.46579875612280275,0.3457507035987121,0.3869654820956741,0.3621487521238831,0.46416377448281804,0.3631059660835059,0.45407592116605533
795,0.9208944024887453,0.9208944024887458,0.6454630495790459,0.07692307692307693,0.0004027386226339106,0.6363636363636364,0.0,0.75,0.5,0.4,0.8451243865145794,1.1732506533016418,0.9059533985764141,0.9342366380854071,1.0988711840333754,0.9300725245151524,1.169002270167768
796,0.00797417328618888,0.007974173286188824,0.1565934065934066,0.15384615384615385,0.0,0.0,0.2753623188405796,0.75,0.19230769230769232,0.0,0.3441892795771442,0.24080720009175682,0.14166843969423312,0.16146217756238881,0.2923390586932185,0.14646783402050229,0.20575745106841373
797,0.9102613759074957,0.9102613759074958,0.31016042780748665,0.15384615384615385,0.0012082158679017317,0.75,0.0,0.75,0.5769230769230769,0.6,0.7124239435160731,0.5639999818824312,0.7734622790161368,0.7789714461571824,0.6023966279407117,0.7798224479251132,0.8322158702735686
798,0.40288368370246685,0.40288368370246685,0.28191489361702127,0.07692307692307693,0.0,0.3103448275862069,0.0,1.0,0.38461538461538464,0.6,0.526917699255672,0.4271625087298793,0.7386393218076959,0.750783665757051,0.5829274823142093,0.7727412291262361,0.4563413715595558
799,0.025625836391944934,0.025625836391945045,0.1565934065934066,0.23076923076923078,0.0,0.0,0.12129502963976291,0.75,0.2692307692307692,0.0,0.4140852125334146,0.20483731595958352,0.23182843087826047,0.22115263562411303,0.16030731990043334,0.24087987398737393,0.1380352229914151
800,0.018619754830190738,0.018619754830191182,0.23450586264656614,0.07692307692307693,0.0,0.2,0.0,0.75,0.5384615384615384,0.0,0.30080849609532573,0.2607324107140103,0.3041116421500134,0.28639134550718,0.22494840672104102,0.29379130036960277,0.3647321266818156
801,0.004626330340160689,0.004626330340160301,0.23450586264656614,0.07692307692307693,0.0,0.2,0.0,0.75,0.5,0.0,0.3035804573110118,0.23690387011290057,0.20800231419184578,0.2086165343625736,0.2251880872525045,0.20216359446189833,0.3679629545938004
802,0.5063249880918266,0.5063249880918266,0.34860557768924305,0.15384615384615385,0.0004027386226339106,0.5,0.5,0.75,0.9230769230769231,0.4,0.7436289900441223,0.5469676438835065,0.5441334312645587,0.5140749699742566,0.5411481273440673,0.5352259437947088,0.6860457489725114
803,0.733649254789009,0.7336492547890087,0.5943600867678959,0.15384615384615385,0.0004027386226339106,0.6666666666666666,0.0,0.75,0.8076923076923077,0.4,1.1672289819834805,0.6860324921535196,0.6488405256309485,0.63258771873699,0.7116271844565007,0.6521972142631267,0.6457457481565926
804,0.005019792938729339,0.005019792938729284,0.1565934065934066,0.23076923076923078,0.0,1.0,0.5681818181818181,0.75,0.6153846153846154,0.4,0.4888534528940195,0.19813998417191228,0.19107279456156018,0.19192988820531012,0.2316546952068714,0.20189291910155166,0.2426774985287374
805,0.9938018123339726,0.993801812333973,0.7654941373534339,0.15384615384615385,0.0024164317358034634,1.0,0.8,0.75,0.38461538461538464,1.0,1.201993400024751,1.4448040912654763,1.6260943913475825,1.6369013724867445,1.443725062303041,1.6053599984275015,1.1782708252976337
806,0.003944655007850684,0.003944655007850906,0.23450586264656614,0.15384615384615385,0.0,0.6666666666666666,0.5,0.75,0.5384615384615384,0.4,0.463630375391435,0.2763266383035234,0.25525482767400515,0.24637773699122756,0.2757706545682094,0.2555243792931351,0.3475095127627846
807,0.9460518798801546,0.9460518798801547,0.7654941373534339,0.15384615384615385,0.0008054772452678212,1.0,0.999999999999506,0.75,0.5769230769230769,1.0,1.274538147872681,1.2116845064658746,1.2210615054427407,1.2795858161314806,1.3089621360428678,1.20553965892221,1.2771385741052848
808,0.03309826673375815,0.03309826673375782,0.40563991323210413,0.15384615384615385,0.0007155635062611807,0.8,0.0,0.75,0.46153846153846156,0.8,0.4944982196444189,0.5029960474499279,0.6049261932092527,0.6001532481679777,0.574207326189414,0.6049472841397175,0.5447567127343074
809,0.0008232033972339625,0.0008232033972337405,0.40563991323210413,0.15384615384615385,0.0014311270125223613,1.0,0.6503496503496504,0.75,0.46153846153846156,0.6,0.8505128111915491,0.5817693142251953,0.40618510683794873,0.3811722012800479,0.5214901061534216,0.39959696247196375,0.45752806000517454
810,0.018619754830190738,0.018619754830191182,0.23450586264656614,0.07692307692307693,0.0,0.0,0.0,0.75,0.5384615384615384,0.0,0.3131316133195541,0.3183035238321694,0.32697586090800673,0.3061694006222341,0.29393384026086766,0.32516041395589024,0.32777938439897536
811,0.15928123722744758,0.15928123722744736,0.28191489361702127,0.07692307692307693,0.0,0.0,0.0,1.0,0.3076923076923077,0.2,0.4446647938592044,0.30734289731810777,0.5854366893860146,0.5755691201554425,0.48776601954120274,0.5919534321999672,0.4744784069161373
812,0.8806674632789369,0.8806674632789371,0.651394422310757,0.15384615384615385,0.00035778175313059033,0.3333333333333333,0.4201680672268908,0.75,0.6538461538461539,0.6,0.6740831912028197,1.3424444797581616,1.55219960125783,1.6001730673132937,1.1065645069408898,1.5038860317641767,1.5571862207270755
813,0.9745592975080989,0.974559297508099,0.6454630495790459,0.15384615384615385,0.0004027386226339106,1.0,0.0,0.75,0.46153846153846156,0.8,0.6172720469519961,0.9076564160747784,0.8744081547230032,0.898278560494843,1.0045141600625154,0.8949240329416419,1.041033343080461
814,0.00015033886005222374,0.00015033886005261232,0.23450586264656614,0.07692307692307693,0.0,0.0,0.0,0.75,0.3076923076923077,0.2,0.3031433448235569,0.17865785547394697,0.09932177881911233,0.14189232667400617,0.1317614903210345,0.09873402697323785,0.371147590245045
815,0.8285824287097696,0.8285824287097702,0.7180851063829787,0.07692307692307693,0.0,1.0,0.0,1.0,0.38461538461538464,0.8,0.9377787415550984,1.036332525732671,0.6929341704725562,0.6836505907972148,0.9797225466027849,0.6681081908676878,0.9322333906976036
816,0.0005894953037114403,0.0005894953037113293,0.23450586264656614,0.07692307692307693,0.00035778175313059033,0.0,0.999999999999194,0.75,0.38461538461538464,0.2,0.8980166031048195,0.18642104128195633,0.1349946887721761,0.16270413179227258,0.1810267496272076,0.13312086147209332,0.31474014535282285
817,0.020108774361849435,0.020108774361849213,0.23450586264656614,0.07692307692307693,0.0,0.0,0.0,0.75,0.34615384615384615,0.6,0.6497176893298566,0.32278821292310916,0.35772933218774844,0.33217024017768965,0.3514564799486095,0.3512944202535682,0.35484218148837504
818,0.15928123722744758,0.15928123722744736,0.28191489361702127,0.07692307692307693,0.0,0.0,0.0,1.0,0.3076923076923077,0.2,0.43963431506557277,0.3570815232114918,0.5618200392073237,0.5482204013738451,0.4657045831796542,0.5571450865828618,0.3220199772212063
819,0.023337818704495916,0.02333781870449636,0.3545369504209541,0.07692307692307693,0.0,0.35714285714285715,0.0,0.75,0.46153846153846156,0.4,0.35958987374831297,0.3003771115600755,0.4032150251695913,0.3776423415084245,0.3233222346645258,0.39651717721518853,0.3371149463659568
820,0.917764206958652,0.9177642069586524,0.5943600867678959,0.15384615384615385,0.0,0.0,0.0,0.75,0.8076923076923077,0.4,0.8018143841550491,0.800912524850507,0.7584867297141784,0.7613981628509142,0.6955594314639524,0.7660074553783379,0.7639892357841341
821,0.00695812194063794,0.006958121940637885,0.3545369504209541,0.07692307692307693,0.0,0.25,0.0,0.75,0.38461538461538464,0.2,0.3088480125664361,0.34631528759491853,0.35258908805429934,0.32982353659883124,0.31908820353772166,0.323324336325728,0.3672968785891616
822,0.00997333795447719,0.009973337954477524,0.23450586264656614,0.07692307692307693,0.0,0.4,0.0,0.75,0.46153846153846156,0.2,0.3077533555488683,0.20283216565661435,0.22465919032641316,0.22263159555493175,0.2408724195562978,0.22811991742705107,0.29230850955896853
823,0.5830190576715636,0.5830190576715639,0.37962962962962965,0.15384615384615385,0.0,0.0,0.0,0.75,0.5384615384615384,0.2,0.46446711973251154,0.4225975763424874,0.4854683672464395,0.44944105680096474,0.39621341407998484,0.46104106706365944,0.36787885034239565
824,0.7237364542872716,0.7237364542872714,0.6203703703703703,0.23076923076923078,0.0007155635062611807,0.0,0.49350649350649356,0.75,0.3076923076923077,0.4,0.5823906766467526,0.5965090114105128,0.6736277721434049,0.6807479114342921,0.9482286511699831,0.6915671861545699,0.9691766557709105
825,0.5932471355509327,0.5932471355509328,0.48124999999999996,0.07692307692307693,0.0,1.0,0.0,1.0,0.4230769230769231,0.4,0.7360936475133433,0.6287502594119875,0.5838454084885778,0.5570652132012283,0.6214045584465443,0.5565432094671986,0.4695185175571366
826,0.05991378481297682,0.0599137848129771,0.23450586264656614,0.15384615384615385,0.0,0.0,0.0,0.75,0.34615384615384615,0.0,0.31140729666630995,0.4042484148567396,0.4382624560340904,0.4107811723579996,0.4259809507968416,0.4326269232014416,0.48150191637224
827,0.025003508592809642,0.025003508592809587,0.6898395721925134,0.15384615384615385,0.0,1.0,0.0,0.75,0.5,0.4,0.6834559272037626,0.8414820087550856,0.5405006771276137,0.5241746514564951,0.7418889565351902,0.5216380740697603,0.5222320277774524
828,0.9999999999999993,0.9999999999999997,0.651394422310757,0.3076923076923077,0.00035778175313059033,0.0,0.49266503667481665,0.75,0.38461538461538464,0.4,0.47650246323998097,1.0001550902484748,0.9473501595572633,1.011046539397478,1.2369953137089091,0.9642844715085446,1.6963618612036038
829,0.40288368370246685,0.40288368370246685,0.28191489361702127,0.07692307692307693,0.0,1.0,0.0,1.0,0.38461538461538464,0.6,0.4485686304627172,0.3929207653815215,0.6855303188040603,0.6950304777212037,0.6029278424963889,0.7355672655151982,0.3736434026541982
830,0.36719547329990976,0.36719547329990954,0.1565934065934066,0.15384615384615385,0.0,0.0,0.0,0.75,0.5769230769230769,0.0,0.347533658257016,0.22334134340629777,0.3004538158963573,0.2741263939706008,0.2748582217376488,0.30590364438963624,0.24868231449908432
831,0.020253179436431124,0.020253179436430735,0.40563991323210413,0.15384615384615385,0.0,1.0,0.0,0.75,0.6538461538461539,0.6,0.6336367831354568,0.48706581687875977,0.4657359579105719,0.4422961005340631,0.45868081364210955,0.478810857917668,0.4393277283894292
832,0.5932471355509327,0.5932471355509328,0.48124999999999996,0.07692307692307693,0.0,0.5,0.0,1.0,0.4230769230769231,0.4,0.7299074388559232,0.7230516155997214,0.610805820315887,0.5887089646573503,0.6374995107980428,0.5844606868823278,0.4320144378991653
833,0.9195014881345611,0.9195014881345607,0.31016042780748665,0.15384615384615385,0.0,0.5714285714285714,0.0,0.75,0.6538461538461539,0.6,0.6436768868511693,0.40255046491177426,0.7504570720476786,0.7499075454839357,0.4644717180271613,0.7670110261176835,0.7859682349313237
834,0.006975070946221074,0.006975070946221296,0.40563991323210413,0.15384615384615385,0.0,0.0,0.23456790123456783,0.75,0.46153846153846156,0.0,0.46401004712784816,0.4875418673586584,0.4387632787793289,0.41546010643276704,0.44994354973032075,0.43899141019025867,0.44105335169649496
835,0.05632563641189725,0.05632563641189692,0.28191489361702127,0.07692307692307693,0.0,0.0,0.0,1.0,0.3076923076923077,0.0,0.38825359662062314,0.36237593434214765,0.5062888655184593,0.4862013664359426,0.42678420150871216,0.5018203523782975,0.36944546130132944
836,0.0208195564390532,0.020819556439053033,0.3545369504209541,0.07692307692307693,0.0,1.0,0.0,0.75,0.34615384615384615,0.4,0.44994323105189976,0.31567484383516836,0.3479977285373688,0.3254330981786596,0.3111853338079273,0.33410544149955185,0.36525825816231505
837,0.13822009592359163,0.13822009592359202,0.31016042780748665,0.23076923076923078,0.0,0.0,0.0,0.75,0.5769230769230769,0.0,0.39733155867945574,0.30427065273510545,0.41298561971029446,0.3724815314917711,0.26562829612786887,0.41447720390693965,0.35722436800925683
838,0.9796609050630672,0.9796609050630676,0.6454630495790459,0.15384615384615385,0.0016109544905356424,0.0,0.999999999999194,0.75,0.4230769230769231,0.8,1.3066818000039286,1.1101211597427465,1.057396927832567,1.1060970281015998,0.82661583149642,1.1071990235887936,0.8296416064143485
839,0.7191056775088338,0.7191056775088335,0.1565934065934066,0.15384615384615385,0.0,0.0,0.2956204379562043,0.75,0.5769230769230769,0.0,0.9109781614430098,0.28396333461210305,0.32028206777836693,0.2906781802861827,0.32404798767634385,0.34878133334375194,0.14257006444690337
840,0.872451790921971,0.8724517909219713,0.31016042780748665,0.15384615384615385,0.0,1.0,0.6172839506172839,0.75,0.34615384615384615,0.8,0.7592207871851587,0.4031518437804855,0.6101283417131795,0.5881929812351738,0.408896565134862,0.6257016627047703,0.472457248375421
841,0.01620965641075056,0.01620965641075045,0.40563991323210413,0.15384615384615385,0.0007155635062611807,0.0,0.999999999999194,0.75,0.5769230769230769,0.4,0.5250904004377522,0.4729560172950852,0.41073509018239707,0.3852357246132555,0.4720184573761617,0.43382429910491493,0.39450122885689004
842,0.008383066896674896,0.00838306689667534,0.6898395721925134,0.15384615384615385,0.00035778175313059033,0.5,0.3827160493827161,0.75,0.5769230769230769,0.6,0.64257788071197,0.9402253379241532,0.5158689833472866,0.49635945561406003,0.6972095742048462,0.4799690881860727,0.6808169898991355
843,0.9273151907000208,0.9273151907000208,0.6454630495790459,0.15384615384615385,0.0004027386226339106,0.8,0.999999999999194,0.75,0.46153846153846156,1.0,1.3262472364746296,0.9376646210016971,0.8043313957462385,0.8149123004768193,0.9140850743067446,0.8179687343859162,0.8694140851921993
844,0.02101500168534287,0.02101500168534276,0.3545369504209541,0.07692307692307693,0.0007155635062611807,0.0,0.999999999999194,0.75,0.5,0.6,0.9635955359750519,0.2496321336415503,0.3625932609860691,0.3388781907577864,0.4039862001753681,0.3389619149268616,0.34787019583452206
845,0.8234615534435276,0.8234615534435279,0.48124999999999996,0.0,0.0,0.0,0.0,1.0,0.4230769230769231,0.2,0.49119848778940767,0.5416578953684957,0.6750303173218078,0.6603947216790609,0.6185067194909154,0.6519910411356306,0.46366277714337933
846,0.0693586072401925,0.0693586072401926,0.3545369504209541,0.07692307692307693,0.0,1.0,0.0,0.75,0.38461538461538464,0.0,0.40196404828324206,0.32278821292310916,0.47222495118846586,0.44782213602173565,0.41648454022365744,0.4645849817718245,0.36448573678055163
